state_id,rank,L,C,C_envelope,violation
334,2,0.4372370713706813,0.48312722723229945,0.49604517414230637,-0.012917946910006917
335,2,0.3709290803490236,0.47970508050114463,0.48305351432367327,-0.0033484338225286403
336,2,0.5380953500044978,0.4021584104784398,0.49854663202957733,-0.09638822155113752
337,2,0.483010141923057,0.41269634601914346,0.4997112613525188,-0.08701491533337535
338,2,0.6592323075714773,0.4723647144944075,0.47396737464245625,-0.0016026601480487734
339,2,0.5259256982258267,0.4717050370972325,0.4993274057885301,-0.027622368691297583
340,2,0.7460919195687661,0.3940220846349978,0.43524563998156257,-0.041223555346564744
341,2,0.6234879267780291,0.46215711355877287,0.4845108171548538,-0.02235370359608091
342,2,0.5440135787248813,0.4847695288974529,0.4980590375526065,-0.013289508655153603
343,2,0.44601840248789937,0.47636918491745206,0.4970774458070307,-0.020708260889578667
344,2,0.7016797409951059,0.4562830378166663,0.4575207996060365,-0.0012377617893701842
345,2,0.6457820482098136,0.4662634075432192,0.47827564690223523,-0.01201223935901602
346,2,0.48998601742392944,0.48377066286924625,0.4998997100949011,-0.016129047225654836
347,2,0.7273090557614176,0.41914367758506355,0.44534323074326926,-0.026199553158205713
348,2,0.5826867645891188,0.46823582947215764,0.4931155026581335,-0.024879673185975837
349,2,0.5846319023363277,0.47951302088320774,0.49278539051694126,-0.013272369633733516
350,2,0.46718167193799365,0.4944630336504664,0.49892179481679744,-0.004458761166331038
351,2,0.5167377539908011,0.42361249552255914,0.4997197690619648,-0.07610727353940566
352,2,0.4263393034438342,0.442583087130476,0.4945443375298725,-0.051961250399396475
353,2,0.5655973941628063,0.45203239673455897,0.4956783048299062,-0.04364590809534724
354,2,0.6394996671105768,0.47708794995324133,0.48014564756544265,-0.0030576976122013155
355,2,0.499839021987029,0.4719847876825488,0.49999997408607866,-0.028015186403529846
356,2,0.3460117832411518,0.46710203299332165,0.47569699294764306,-0.008594959954321413
357,2,0.356351544778169,0.47045995630600324,0.47892078813973155,-0.00846083183372831
358,2,0.619097546856075,0.48300974598074226,0.4856086637745099,-0.002598917793767641
359,2,0.5915345440083171,0.4874903771118582,0.491550025178709,-0.004059648066850774
360,2,0.45023921896671804,0.46135355178300336,0.4975177028719257,-0.03616415108892235
361,2,0.32887147577860093,0.4630283545458471,0.46980318027638557,-0.006774825730538447
362,2,0.35462767936527095,0.4503468935169394,0.4784003432202715,-0.028053449703332067
363,2,0.6314470513837505,0.48157904869195695,0.4824123471497363,-0.0008332984577793523
364,2,0.7400991636258984,0.4246084626576737,0.43857997175674135,-0.013971509099067636
365,2,0.3463309292057566,0.4535651202065273,0.47580018566750665,-0.022235065460979364
366,2,0.6421880865600991,0.45560792591632354,0.4793563893809884,-0.02374846346466486
367,2,0.6061321234343802,0.48069813542257867,0.48860615261712526,-0.00790801719454659
368,2,0.5158758822879972,0.4892346774954175,0.49974789280353915,-0.01051321530812166
369,2,0.4235973607777237,0.4854130755071123,0.4941281581936721,-0.008715082686559794
370,2,0.5361361516764933,0.4268646944325456,0.49869246890444763,-0.07182777447190203
371,2,0.7537655058956115,0.4220243446452074,0.4308167452845169,-0.008792400639309528
372,2,0.5695556585609554,0.3859733590953615,0.49513837496416274,-0.10916501586880123
373,2,0.5036078833743497,0.4825550576210764,0.499986983008115,-0.017431925387038583
374,2,0.6341468947875495,0.4721581942638971,0.4816685692661066,-0.009510375002209526
375,2,0.5942922124361352,0.4670955831598623,0.49102849069468335,-0.023932907534821024
376,2,0.49828528362211416,0.462597236416488,0.4999970597390983,-0.037399823322610326
377,2,0.4079888613155651,0.45596040719615644,0.4914610364596503,-0.035500629263493844
378,2,0.3458487173711314,0.3988661467049682,0.4756441758960943,-0.07677802919112608
379,2,0.3780248803102073,0.4782484305108583,0.4848938751692588,-0.006645444658400501
380,2,0.48857780580854515,0.4675572128773653,0.4998695164538969,-0.03231230357653159
381,2,0.4692874735783997,0.46170510432899614,0.4990558493002587,-0.03735074497126256
382,2,0.41480651177788164,0.4877918522900128,0.4926886131874247,-0.004896760897411867
383,2,0.6031678237248526,0.43925205475445983,0.48924063623934366,-0.04998858148488383
384,2,0.750278349294424,0.4309959509400096,0.43285187752215915,-0.0018559265821495585
385,2,0.32418431052036134,0.4554251039971407,0.46806927193824555,-0.012644167941104845
386,2,0.617419531810152,0.4828153646416525,0.48601713297936805,-0.0032017683377155715
387,2,0.781990707789388,0.409583885824343,0.41289374022917813,-0.003309854404835111
388,2,0.49657234464840067,0.47636572281575695,0.49998825104075256,-0.02362252822499561
389,2,0.5791718382842518,0.42518299807487525,0.49369202953125774,-0.06850903145638249
390,2,0.5932370297449789,0.48647623083816555,0.4912299423735629,-0.004753711535397331
391,2,0.4627399944121685,0.4882423749378132,0.4986097592141521,-0.010367384276338931
392,2,0.6029902903137616,0.4853860651104398,0.4892780396677201,-0.0038919745572802977
393,2,0.5030950389979411,0.4009163603752601,0.49999042064183713,-0.09907406026657706
394,2,0.5826404107923489,0.4879129522345418,0.49312327313164994,-0.005210320897108156
395,2,0.5843764170376922,0.4579869365652443,0.49282919987342616,-0.03484226330818185
396,2,0.6128929244377367,0.41371339341480695,0.4870884802701615,-0.07337508685535454
397,2,0.5079172109545528,0.4388419690670608,0.4999373138411466,-0.06109534477408579
398,2,0.4065413988876524,0.4625050326985067,0.49118783563736906,-0.028682802938862384
399,2,0.5945836655337693,0.4672089346915708,0.4909724332528213,-0.023763498561250485
400,4,0.4655156272428997,0.3611653135643244,0.4988094105322686,-0.13764409696794422
401,4,0.677595275176011,0.4492794614881425,0.467396960019165,-0.018117498531022458
402,4,0.4311659616605259,0.45310091556130216,0.4952392100448831,-0.04213829448358092
403,4,0.5573776300248219,0.4582388362786726,0.49669689708386006,-0.03845806080518743
404,4,0.4277588872577608,0.4281172224624777,0.49475369794450563,-0.06663647548202795
405,4,0.4480596166055767,0.4315095973815658,0.4972948788926348,-0.065785281511069
406,4,0.6322470643886631,0.4637776241493711,0.48219364778124235,-0.018416023631871226
407,4,0.5597092738185687,0.3992493014638676,0.49642200053992286,-0.09717269907605525
408,4,0.34655662951527094,0.4197030728514709,0.47587302093550776,-0.05616994808403686
409,4,0.5205319681721076,0.4780285726457982,0.4995782604187051,-0.021549687772906945
410,4,0.46241736515708415,0.3627797427253863,0.49858554487496326,-0.13580580214957694
411,4,0.44196347939791925,0.4365844314022625,0.4966203401758775,-0.06003590877361498
412,4,0.5416376857785121,0.43519985393862276,0.49826328695079464,-0.06306343301217188
413,4,0.5255011675061092,0.41329712099284815,0.4993492670023912,-0.08605214600954303
414,4,0.40915120894992907,0.46192559644929376,0.4916772286416573,-0.029751632192363542
415,4,0.580285808527667,0.4491551142230392,0.4935120960514127,-0.0443569818283735
416,4,0.551922850177084,0.4160465360394692,0.4972967098518631,-0.08125017381239391
417,4,0.557236979560705,0.4328908658298805,0.4967131246210104,-0.0638222587911299
418,4,0.5348263344831378,0.43989368485769054,0.49878565178488105,-0.05889196692719051
419,4,0.5669521886910687,0.4411409082707269,0.4954971285784364,-0.054356220307709535
420,4,0.4068388327757822,0.3934747816974605,0.49124433525631755,-0.09776955355885708
421,4,0.4580936836507219,0.471881858384157,0.4982407657448698,-0.02635890736071278
422,4,0.35784286029098833,0.3638276949775924,0.4793655678391519,-0.11553787286155953
423,4,0.4132753410343908,0.42524183488325096,0.4924213983239343,-0.06717956344068332
424,4,0.42618013082365896,0.4174970778337495,0.4945206031246705,-0.07702352529092099
425,4,0.5731846385649602,0.42495064543282807,0.49461501056692175,-0.06966436513409369
426,4,0.4118935409797261,0.4564226465587297,0.49217603748954375,-0.03575339093081403
427,4,0.6187360732938331,0.4704750845303727,0.4856971740691534,-0.015222089538780736
428,4,0.35073866716966096,0.39785902987357086,0.4772012725482936,-0.07934224267472273
429,4,0.3771539160130679,0.4061992202116225,0.4846739518986714,-0.07847473168704888
430,4,0.589310003251017,0.4616693417328733,0.49195906671114753,-0.030289724978274257
431,4,0.502137413729486,0.4370215447087304,0.4999954314416773,-0.0629738867329469
432,4,0.6231218888561887,0.4047585992959322,0.4846039625142208,-0.07984536321828856
433,4,0.46906436846588656,0.44408070701572533,0.4990420690699187,-0.054961362054193386
434,4,0.5584917904804179,0.4035630757896214,0.4965669244385845,-0.0930038486489631
435,4,0.43669044245551125,0.44894639774583217,0.4959757049730572,-0.04702930722722504
436,4,0.6529285966084472,0.3325206429032069,0.4760387004639127,-0.14351805756070585
437,4,0.4503178512067224,0.4378851043457255,0.49752556124412606,-0.059640456898400585
438,4,0.49532559982459445,0.47105032980568157,0.4999781495055561,-0.028927819699874513
439,4,0.4332888535963789,0.4059383182116459,0.49552963881640283,-0.08959132060475694
440,4,0.47678599870209437,0.4239210510993117,0.49946081942805165,-0.07553976832873993
441,4,0.5229784681200199,0.4582538867230634,0.4994717109134983,-0.041217824190434904
442,4,0.35735857422368744,0.3425472866537335,0.4792216852903265,-0.13667439863659298
443,4,0.6106782258406274,0.4371864481957847,0.4875964830931116,-0.05041003489732687
444,4,0.5236511812925639,0.42623787052394563,0.4994403083687442,-0.07320243784479857
445,4,0.4536254837337004,0.3440105002380499,0.4978447591780662,-0.1538342589400163
446,4,0.4316956010248202,0.42415099349059887,0.49531253676909837,-0.0711615432784995
447,4,0.621092124288577,0.406786276811484,0.485115138328294,-0.07832886151681001
448,4,0.5300812849725037,0.42938911791651235,0.49909429599465777,-0.06970517807814541
449,4,0.3677204650726794,0.4030265038234834,0.48218474119305327,-0.0791582373695699
450,4,0.5608786939829004,0.4371739468017785,0.496279945815803,-0.05910599901402447
451,4,0.5374763452817284,0.41729223825509787,0.49859354542986684,-0.08130130717476897
452,4,0.6112088746349507,0.44729164650761183,0.48747572883419316,-0.04018408232658133
453,4,0.40055331429274244,0.43332217020854985,0.49001056794914327,-0.05668839774059342
454,4,0.3938227008400426,0.4151461063469252,0.4885963376275931,-0.07345023128066785
455,4,0.50342982276745,0.39627134020349536,0.49998823617739635,-0.10371689597390099
456,4,0.44968448098241875,0.4058295394609445,0.4974619066280266,-0.09163236716708206
457,4,0.5064246493006135,0.411405829348102,0.4999587221775055,-0.08855289282940348
458,4,0.6180257001718663,0.32745406652283326,0.4858702852603159,-0.15841621873748263
459,4,0.5231833822426603,0.45627814039433073,0.4994622416036979,-0.043184101209367165
460,4,0.5259859236283035,0.40208306379520903,0.4993242751691369,-0.09724121137392788
461,4,0.5237881975575212,0.4519061075741108,0.49943380107574253,-0.04752769350163172
462,4,0.46498381481885337,0.46677176006330884,0.49877235967459105,-0.03200059961128221
463,4,0.5518906435302164,0.44698011265963106,0.4973000715001155,-0.05031995884048446
464,4,0.445654519372273,0.4199635405031437,0.4970377940713778,-0.07707425356823411
465,4,0.5015690069761076,0.426222462734474,0.49999753821104853,-0.07377507547657453
466,4,0.49415348164181117,0.4221066964936483,0.4999658170546136,-0.07785912056096533
467,4,0.5985133059694108,0.4057474169603644,0.49019907032447263,-0.0844516533641082
468,4,0.435149242489367,0.38233784241268387,0.4957765416498617,-0.11343869923717781
469,4,0.3275779739889856,0.41379042265427374,0.469329995787886,-0.05553957313361224
470,4,0.5157070013638755,0.4428109517528293,0.49975322921233356,-0.056942277459504254
471,4,0.5321381646951813,0.41542924222152927,0.4989660693574518,-0.08353682713592253
472,4,0.4677777358826848,0.4529306080859209,0.4989606454372469,-0.04603003735132599
473,4,0.4387122913113775,0.4223179145585046,0.49622960085397827,-0.07391168629547368
474,4,0.4862978630798039,0.41243188702675154,0.49981221618105753,-0.08738032915430599
475,4,0.5329745825736502,0.47005147298976746,0.4989114920545462,-0.028860019064778752
476,4,0.4031238548418362,0.4224247754156573,0.49052524144970805,-0.06810046603405073
477,4,0.4105272938838566,0.42201245575933927,0.49192950192101126,-0.06991704616167199
478,4,0.5590216186838068,0.4649657125900045,0.4965042281068141,-0.031538515516809584
479,4,0.39750048290237394,0.4619058514536288,0.4893810876962385,-0.027475236242609724
480,4,0.5619098314192494,0.44006660203210807,0.4961523685055228,-0.05608576647341473
481,4,0.4473825422720096,0.4130025414725466,0.49722369527431326,-0.08422115380176665
482,4,0.47130309004988263,0.4051139676132853,0.49917580806697237,-0.0940618404536871
483,4,0.5105940325340332,0.42807526457371164,0.49988775387547535,-0.0718124893017637
484,4,0.601489160984673,0.4146677540755912,0.48959161573971743,-0.07492386166412623
485,4,0.42698082060933185,0.4200959277109905,0.4946394640959347,-0.07454353638494415
486,4,0.4598471300922429,0.4005345124421015,0.49838513926297073,-0.09785062682086926
487,4,0.5442866251300331,0.4713882328097128,0.4980348329530696,-0.02664660014335679
488,4,0.5157033810638831,0.40116797870248616,0.4997533429834787,-0.09858536428099252
489,4,0.6935543255139954,0.3688323588853903,0.4610170529110852,-0.0921846940256949
490,4,0.515982475355623,0.4331196359360632,0.4997444951988035,-0.06662485926274031
491,4,0.5231792477895523,0.455955362991023,0.49946243349416236,-0.043507070503139345
492,4,0.5891662807107205,0.46382483731336027,0.4919851363448056,-0.028160299031445346
493,4,0.6125655705520708,0.44122334846984296,0.48716423547535465,-0.04594088700551169
494,4,0.5172041783810102,0.46209346726644324,0.49970392858795337,-0.037610461321510136
495,4,0.4849138216231602,0.46240830275173234,0.4997723553999182,-0.037364052648185875
496,4,0.33733356854211116,0.4103230245920934,0.4727997801149615,-0.06247675552286808
497,4,0.4392547267022722,0.4025415400676206,0.49629629433634137,-0.09375475426872076
498,4,0.527522815666189,0.4591513335091923,0.4992419199324161,-0.04009058642322383
499,4,0.3743923594178101,0.4211113968537677,0.4839656192617151,-0.06285422240794741
500,4,0.517575410320442,0.4560536022928838,0.49969100947692474,-0.043637407184040966
501,4,0.30375033136597507,0.4290764134236697,0.45987614371810526,-0.030799730294435557
502,4,0.2583901505488658,0.39063092085621126,0.43774956384695607,-0.04711864299074481
503,4,0.35718834280896716,0.3834990276142699,0.4791709826046971,-0.09567195499042719
504,4,0.5576924488623556,0.4307179592404223,0.49666042860717674,-0.06594246936675446
505,4,0.5269326206283368,0.41086829605159436,0.49927410702547964,-0.08840581097388528
506,4,0.4871220054581096,0.47399311125962645,0.4998341297436371,-0.025841018484010658
507,4,0.4532568925288175,0.4337825701155254,0.4978102870611831,-0.06402771694565768
508,4,0.44829899867202383,0.4241738514605811,0.4973198231135419,-0.07314597165296077
509,4,0.5509947623807723,0.39771937105579297,0.4973927363861766,-0.09967336533038362
510,4,0.5259779249877689,0.4334579573333374,0.49932469137158625,-0.06586673403824883
511,4,0.5256344703466398,0.4564148487913175,0.49934244154692803,-0.04292759275561053
512,4,0.4774308180473311,0.45535670544273865,0.4994903723056004,-0.04413366686286174
513,4,0.3828951710387124,0.4512650390596929,0.4860930559408842,-0.034828016881191304
514,4,0.518323662199734,0.4097763161120223,0.49966413059533304,-0.08988781448331074
515,4,0.6442757791517095,0.4056929425590272,0.47873217935518725,-0.07303923679616003
516,4,0.49494690445316625,0.39238714683451653,0.49997446557338765,-0.10758731873887112
517,4,0.47020563508579843,0.4368104061105515,0.4991115063984795,-0.06230110028792801
518,4,0.6360993225134064,0.4018945970027848,0.48112054041725527,-0.07922594341447048
519,4,0.5836390448681266,0.43692155397200666,0.4929548764071084,-0.05603332243510173
520,4,0.508342117549835,0.36448012519445844,0.4999304042312137,-0.13545027903675527
521,4,0.5337038365208484,0.46270755401432184,0.4988627580846018,-0.036155204070279945
522,4,0.5236986391952612,0.4561396772922633,0.49943805872229324,-0.04329838143002995
523,4,0.5111279787204714,0.4332751370822388,0.49987615275145575,-0.06660101566921695
524,4,0.5162153625332973,0.3511728920181427,0.4997369928451502,-0.1485641008270075
525,4,0.6398861544985982,0.4147331047377062,0.4800331902895823,-0.06530008555187611
526,4,0.5161256849725684,0.39081745852546285,0.49973989462936164,-0.10892243610389879
527,4,0.5270584696849243,0.4455443992782609,0.49926730237249667,-0.053722903094235774
528,4,0.5711501344799894,0.4786357270577705,0.4949117682612522,-0.016276041203481695
529,4,0.6163884747449949,0.39683771714077787,0.4862650747756142,-0.08942735763483634
530,4,0.4595840549268678,0.3420463361199774,0.49836387447711894,-0.15631753835714152
531,4,0.48649096090148125,0.45272504731646934,0.49981747254636333,-0.047092425229893986
532,4,0.4258934886137967,0.4417739906437262,0.49447772949867674,-0.052703738854950555
533,4,0.49267787708380595,0.4507763916536979,0.49994638364128624,-0.04916999198758831
534,4,0.5860521048500875,0.4504656609047525,0.49253937431526174,-0.04207371341050925
535,4,0.5472313965162677,0.4384772351121256,0.49776419636522984,-0.05928696125310423
536,4,0.5101648870316023,0.46435703759888086,0.49989666439338715,-0.035539626794506285
537,4,0.7035135053053626,0.3575843553417533,0.4567080611926224,-0.0991237058508691
538,4,0.43074171717256426,0.443126305336805,0.4951800584229891,-0.052053753086184096
539,4,0.4677051182194061,0.45154778496956044,0.49895595057156844,-0.047408165602008
540,4,0.43713425647963866,0.4403864984709181,0.49603215449367005,-0.055645656022751955
541,4,0.5185868815253682,0.45421380740099854,0.4996544084016091,-0.04544060100061054
542,4,0.5034075491361387,0.47607895857306676,0.4999883884740573,-0.023909429900990542
543,4,0.46432848636078805,0.43587563780764116,0.49872591983441916,-0.062850282026778
544,4,0.37859983796329477,0.3711097299211153,0.4850381435077676,-0.11392841358665229
545,4,0.4695352415610071,0.47524850347469466,0.49907103551824544,-0.02382253204355078
546,4,0.44445970611447105,0.38313287251787836,0.49690570106923615,-0.11377282855135779
547,4,0.5291102392039215,0.4024265679837325,0.4991518746568928,-0.09672530667316032
548,4,0.5035729034825666,0.45535789908026214,0.49998723419773855,-0.04462933511747641
549,4,0.4165330128242873,0.4372871773228158,0.4929840383337065,-0.05569686101089072
550,4,0.477235049185963,0.47692412448847604,0.4994814881599062,-0.02255736367143013
551,4,0.4099071977812859,0.38050277115453285,0.4918163142763563,-0.11131354312182346
552,4,0.6097594981930801,0.42443915684029637,0.48780411289410347,-0.0633649560538071
553,4,0.4562727542446844,0.4496233471511914,0.4980842579109023,-0.048460910759710873
554,4,0.582902129310531,0.4485542893085132,0.4930793414408882,-0.04452505213237501
555,4,0.4916382750619026,0.4174981496852374,0.49993007666678707,-0.08243192698154966
556,4,0.31562746443804346,0.40867571962228594,0.4647652828368908,-0.05608956321460484
557,4,0.6350193707369185,0.4241382695541731,0.4814247288266428,-0.05728645927246967
558,4,0.5480550930795576,0.44854841808009543,0.4976853504264668,-0.04913693234637134
559,4,0.5277653189357472,0.41859762424591057,0.4992284918395546,-0.08063086759364402
560,4,0.49371149261873654,0.3733013964630924,0.4999604531109594,-0.12665905664786697
561,4,0.5494568143597509,0.4436696379377014,0.4975480112646267,-0.0538783733269253
562,4,0.4020959904868053,0.4183909289185467,0.4903211242861562,-0.07193019536760953
563,4,0.48480689170252533,0.4131068595130818,0.49976911615291036,-0.08666225663982857
564,4,0.42533313812467266,0.40740517578235197,0.49439342606641806,-0.0869882502840661
565,4,0.5122792497577948,0.3945796718523119,0.4998491972839265,-0.10526952543161461
566,4,0.4246896306109015,0.4523066467632305,0.4942958104844482,-0.04198916372121769
567,4,0.4410651281284801,0.4215080519678582,0.49651453239304844,-0.07500648042519026
568,4,0.49541687799476913,0.448273543519818,0.4999789945514563,-0.05170545103163826
569,4,0.47788659801339795,0.44910065690665235,0.4995107580949373,-0.05041010118828493
570,4,0.4584274952107656,0.4451487084205926,0.4982687295481717,-0.053120021127579076
571,4,0.5657104377371933,0.3814832092905854,0.4956633316802711,-0.11418012238968572
572,4,0.49539125834294984,0.46267124322656966,0.49997875904916056,-0.0373075158225909
573,4,0.5525357604267188,0.41712737767143193,0.49723233390074945,-0.08010495622931751
574,4,0.46529063929815634,0.4165104689608833,0.49879380537419393,-0.08228333641331065
575,4,0.4092531232528016,0.422668156415646,0.4916960487543385,-0.0690278923386925
576,4,0.4316151705407725,0.45855001829080494,0.49530143862079823,-0.03675142032999329
577,4,0.46982664325259715,0.4421344430047647,0.4990887381444245,-0.05695429513965983
578,4,0.5950402505983566,0.4663607796287728,0.49088425393997065,-0.024523474311197835
579,4,0.5356111694236496,0.4371125364999279,0.4987302323022739,-0.06161769580234605
580,4,0.6072425820172176,0.3798567528729739,0.488363623340519,-0.10850687046754515
581,4,0.41549708683345066,0.4171588581012387,0.49280752598389427,-0.07564866788265556
582,4,0.5435516044909101,0.3772016681626766,0.49809964640247173,-0.12089797823979515
583,4,0.5512255533889066,0.46346286110060564,0.497369020627542,-0.033906159526936375
584,4,0.4209453342746382,0.4050764859076756,0.4937108058641732,-0.08863431995649762
585,4,0.5784580564157118,0.4485178394181586,0.4938059673429119,-0.045288127924753285
586,4,0.5150257014563948,0.4195689920528794,0.4997741772998514,-0.08020518524697201
587,4,0.38701650922144426,0.4307149463303584,0.4870674807575353,-0.056352534427176915
588,4,0.5379660482875317,0.4502744991031488,0.4985564954721068,-0.04828199636895797
589,4,0.4780812506793593,0.4188211069340119,0.49951933739167587,-0.08069823045766394
590,4,0.6183442743225727,0.3383579202480833,0.48579278785822216,-0.14743486761013885
591,4,0.48675252998539015,0.41832180043392336,0.4998244737287401,-0.08150267329481675
592,4,0.47194185502874564,0.43983513592618606,0.49921211974547663,-0.059376983819290574
593,4,0.38043099656955526,0.45606351117814076,0.48549279440445897,-0.029429283226318215
594,4,0.5877863674537472,0.4278307540232978,0.49223323098839605,-0.06440247696509827
595,4,0.6249586787637037,0.396806782095056,0.48413358549229935,-0.08732680339724336
596,4,0.3697995727505591,0.4087454788890458,0.4827502964722684,-0.07400481758322264
597,4,0.5516712380760657,0.4410197936010358,0.4973229163789726,-0.056303122777936754
598,4,0.4649378141030841,0.41393158512220846,0.49876912807443297,-0.08483754295222451
599,4,0.6630110396681672,0.3917808522881558,0.4726810774151037,-0.08090022512694789
600,8,0.5071696448337126,0.3408913859640927,0.49994859355033533,-0.15905720758624264
601,8,0.5423339719804934,0.3501693259746654,0.4982046113961158,-0.14803528542145045
602,8,0.5517691635305848,0.3819207623115222,0.49731273229965023,-0.11539196998812801
603,8,0.4505683109714499,0.3464291403203291,0.49755050810926194,-0.15112136778893281
604,8,0.4511962059183102,0.3663795456591739,0.4976124894767333,-0.1312329438175594
605,8,0.46038257842416946,0.350937680181488,0.4984279886881182,-0.1474903085066302
606,8,0.5099661985020159,0.3757329629417845,0.49990066501998015,-0.12416770207819566
607,8,0.5708001827066542,0.33315796916675894,0.4949619522031005,-0.16180398303634158
608,8,0.5911546551034021,0.3907602138604207,0.49162061475591096,-0.10086040089549025
609,8,0.5289552886418465,0.31580435627150993,0.49916088714929113,-0.1833565308777812
610,8,0.494054341743594,0.3078773875773831,0.4999646478981269,-0.1920872603207438
611,8,0.43935587775745444,0.3788591957074794,0.49630866447950633,-0.11744946877202694
612,8,0.5149169527616764,0.3975916044544245,0.49977743498512006,-0.10218583053069558
613,8,0.4237343026406607,0.3718241948866086,0.4941493128663579,-0.12232511797974926
614,8,0.638456322022842,0.34234536572704777,0.4804475485335596,-0.13810218280651182
615,8,0.41535705012240076,0.40267057839121934,0.49278349306365593,-0.0901129146724366
616,8,0.5168048366812207,0.333121831202396,0.49971751766784955,-0.16659568646545353
617,8,0.5658724715992417,0.38800825158572383,0.4956418237854904,-0.10763357219976655
618,8,0.4615746805525612,0.35806139918437657,0.49852130829620744,-0.14045990911183087
619,8,0.4143311669280689,0.3250136371797855,0.4926061825029134,-0.1675925453231279
620,8,0.449742617903237,0.41436013889231665,0.49746778342399217,-0.08310764453167552
621,8,0.5412441412652951,0.3681671637794305,0.49829601725409,-0.13012885347465952
622,8,0.4891269213855999,0.3896870941725443,0.4998817621812633,-0.11019466800871897
623,8,0.5654732910521305,0.3219309230268337,0.49569471265972065,-0.17376378963288697
624,8,0.47420434039096515,0.3451962081596072,0.499334140576563,-0.15413793241695578
625,8,0.5516594229602549,0.32863000580343094,0.4973241438130804,-0.16869413800964944
626,8,0.5147026920342298,0.35920291895666356,0.4997837840976302,-0.14058086514096663
627,8,0.45345937648163503,0.4049890306473837,0.4978292582427451,-0.09284022759536142
628,8,0.5848915740947458,0.3775561126915371,0.492740723553185,-0.11518461086164788
629,8,0.4873079406525844,0.41360918104784056,0.4998388856716949,-0.08622970462385432
630,8,0.47161890169115306,0.35841675275265816,0.4991938634025698,-0.14077711064991166
631,8,0.45880442829775553,0.35481893688909616,0.49830003499109377,-0.1434810981019976
632,8,0.6367371892353328,0.3800949236345203,0.4809396439055745,-0.10084472027105418
633,8,0.45510273415286784,0.38189743874665605,0.49798015574865223,-0.11608271700199618
634,8,0.5465268844191316,0.38935676667052044,0.49783054248031905,-0.10847377580979861
635,8,0.6382776848558986,0.3887429739550099,0.4804989925805181,-0.0917560186255082
636,8,0.49007407311583495,0.38036304780249336,0.4999014662665936,-0.11953841846410024
637,8,0.39217115935649055,0.42614183333437805,0.48823451447585786,-0.06209268114147981
638,8,0.5194297486200327,0.37047869915115395,0.49962234224318103,-0.12914364309202708
639,8,0.45314697413485827,0.4021150072544297,0.4977999537638391,-0.0956849465094094
640,8,0.47028077523341383,0.3170330666353821,0.49911598619887254,-0.18208291956349043
641,8,0.49962611798561846,0.3730111127566464,0.49999986021221976,-0.12698874745557337
642,8,0.5346727682736254,0.3934294398646689,0.4987963503678064,-0.10536691050313751
643,8,0.4358392767582436,0.3583313598911944,0.49586631423509175,-0.13753495434389734
644,8,0.38593394861778063,0.33472234522079475,0.4868150941806025,-0.15209274895980773
645,8,0.5291444285983937,0.3616828162472097,0.4991498795769394,-0.1374670633297297
646,8,0.5306016724764939,0.34804115407485287,0.499062659033554,-0.15102150495870115
647,8,0.5183466160575267,0.32276644353367256,0.4996632883044718,-0.17689684477079926
648,8,0.5130044542933578,0.37873872091355476,0.49983085555868995,-0.12109213464513519
649,8,0.48943115571111606,0.3226247043546061,0.4998882870506143,-0.17726358269600817
650,8,0.49046846244756925,0.3447053835674786,0.49990914153662624,-0.15520375796914765
651,8,0.4947596037664945,0.3748169581843494,0.4999725374931266,-0.1251555793087772
652,8,0.4837287066434478,0.3504158029617769,0.49973517488016095,-0.14931937191838407
653,8,0.5560569819338855,0.38157308141112606,0.496847677640204,-0.11527459622907793
654,8,0.5820070787610778,0.3814538269140306,0.49322899249037905,-0.11177516557634842
655,8,0.46329502752493734,0.36730928369312255,0.4986509249922283,-0.13134164129910575
656,8,0.41675939493575037,0.3790671481166422,0.4930223135604895,-0.11395516544384726
657,8,0.47414888334231153,0.38152796103241166,0.49933127257117654,-0.11780331153876489
658,8,0.396041983703762,0.3798198199757412,0.4890733389255144,-0.1092535189497732
659,8,0.49933999909470017,0.37856224937209554,0.49999956439861526,-0.12143731502651972
660,8,0.5418216600895194,0.3775245653902801,0.49824787881872284,-0.12072331342844272
661,8,0.519494559910215,0.34732693446528806,0.49961981759524615,-0.1522928831299581
662,8,0.4492694768978645,0.37023181329272814,0.49741975636858626,-0.12718794307585812
663,8,0.5759848242722214,0.34087239441141776,0.49419258035741453,-0.15332018594599678
664,8,0.49331052708831236,0.3014596645538089,0.49995524894950727,-0.19849558439569837
665,8,0.4855129300659113,0.3566322945841744,0.4997900807386285,-0.14315778615445413
666,8,0.5060874879843941,0.2823712927906994,0.49996294111667905,-0.21759164832597966
667,8,0.5741363804519551,0.3573456148539623,0.49447325215170435,-0.13712763729774202
668,8,0.41454084358956367,0.3747992488192631,0.49264260126953757,-0.1178433524502745
669,8,0.5280139282423844,0.3165121308692129,0.49921460297594517,-0.18270247210673224
670,8,0.5985731592009955,0.3855996496107904,0.49018703806316133,-0.10458738845237092
671,8,0.5501590092940458,0.3836229807772423,0.49747771184912376,-0.11385473107188149
672,8,0.500141608190192,0.3652984411706452,0.4999999799471201,-0.1347015387764749
673,8,0.5719300351491037,0.38220888206160847,0.4947990198489167,-0.11259013778730825
674,8,0.5641383990053175,0.36913197847541046,0.49586920228325804,-0.12673722380784758
675,8,0.5294657946728897,0.3591598816658562,0.49913101180381,-0.13997113013795376
